"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Faithful Persona-based Conversational Dataset Generation with Large Language Models","https://scispace.com/paper/faithful-persona-based-conversational-dataset-generation-29cr0r1gvq","2023","Journal Article","arXiv.org","Pegah Jandaghi
XiangHai Sheng
Xinyi Bai
Jay Pujara
Hakim Sidahmed","10.48550/arxiv.2312.10007","https://scispace.compdf/faithful-persona-based-conversational-dataset-generation-29cr0r1gvq.pdf","High-quality conversational datasets are essential for developing AI models that can communicate with users. One way to foster deeper interactions between a chatbot and its user is through personas, aspects of the user's character that provide insights into their personality, motivations, and behaviors. Training Natural Language Processing (NLP) models on a diverse and comprehensive persona-based dataset can lead to conversational models that create a deeper connection with the user, and maintain their engagement. In this paper, we leverage the power of Large Language Models (LLMs) to create a large, high-quality conversational dataset from a seed dataset. We propose a Generator-Critic architecture framework to expand the initial dataset, while improving the quality of its conversations. The Generator is an LLM prompted to output conversations. The Critic consists of a mixture of expert LLMs that control the quality of the generated conversations. These experts select the best generated conversations, which we then use to improve the Generator. We release Synthetic-Persona-Chat, consisting of 20k conversations seeded from Persona-Chat. We evaluate the quality of Synthetic-Persona-Chat and our generation framework on different dimensions through extensive experiments, and observe that the losing rate of Synthetic-Persona-Chat against Persona-Chat during Turing test decreases from 17.2% to 8.8% over three iterations.","This paper uses the power of Large Language Models (LLMs) to create a large, high-quality conversational dataset from a seed dataset, and proposes a Generator-Critic architecture framework to expand the initial dataset, while improving the quality of its conversations."
"Towards LLM-Assisted System Testing for Microservices","https://scispace.com/paper/towards-llm-assisted-system-testing-for-microservices-74cfwpo3b6nw","2024","Journal Article","","Mustafa Almutawa
Qusai Ghabrah
Marco Canini","10.1109/icdcsw63686.2024.00011","","As modern applications are being designed in a distributed, Microservices Architecture (MSA), it becomes increasingly difficult to debug and test those systems. Typically, it is the role of software testing engineers or Quality Assurance (QA) engineers to write software tests to ensure the reliability of applications, but such a task can be labor-intensive and time-consuming. In this paper, we explore the potential of Large Language Models (LLMs) in assisting software engineers in generating test cases for software systems, with a particular focus on performing end-to-end (black-box) system testing on web-based MSA applications. We present our experience building Kashef, a software testing tool that utilizes the advanced capabilities of current LLMs in code generation and reasoning, and builds on top of the concept of communicative agents.","This paper explores the use of Large Language Models (LLMs) to assist in generating test cases for microservices-based applications, presenting Kashef, a tool that leverages LLM capabilities for end-to-end system testing, reducing labor and time for software engineers."
"Chat-like Asserts Prediction with the Support of Large Language Model","https://scispace.com/paper/chat-like-asserts-prediction-with-the-support-of-large-4s3p641srws5","2024","Journal Article","","Han Wang
Hanping Hu
Chunyang Chen
Burak Turhan","10.48550/arxiv.2407.21429","","Unit testing is an essential component of software testing, with the assert statements playing an important role in determining whether the tested function operates as expected. Although research has explored automated test case generation, generating meaningful assert statements remains an ongoing challenge. While several studies have investigated assert statement generation in Java, limited work addresses this task in popular dynamically-typed programming languages like Python. In this paper, we introduce Chat-like execution-based Asserts Prediction (\tool), a novel Large Language Model-based approach for generating meaningful assert statements for Python projects. \tool utilizes the persona, Chain-of-Thought, and one-shot learning techniques in the prompt design, and conducts rounds of communication with LLM and Python interpreter to generate meaningful assert statements. We also present a Python assert statement dataset mined from GitHub. Our evaluation demonstrates that \tool achieves 64.7\% accuracy for single assert statement generation and 62\% for overall assert statement generation, outperforming the existing approaches. We also analyze the mismatched assert statements, which may still share the same functionality and discuss the potential help \tool could offer to the automated Python unit test generation. The findings indicate that \tool has the potential to benefit the SE community through more practical usage scenarios. ","This paper introduces Chat-like execution-based Asserts Prediction (\tool), a Large Language Model-based approach for generating meaningful assert statements in Python, achieving 64.7% accuracy and outperforming existing methods, with potential benefits for automated unit test generation."
"A Large-scale Empirical Study on Fine-tuning Large Language Models for
  Unit Testing","https://scispace.com/paper/a-large-scale-empirical-study-on-fine-tuning-large-language-2rp8zrpwxa0c","2024","Journal Article","","Ye Shang
Quanjun Zhang
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen","10.48550/arxiv.2412.16620","https://scispace.compdf/a-large-scale-empirical-study-on-fine-tuning-large-language-2rp8zrpwxa0c.pdf","Unit testing plays a pivotal role in software development, improving software quality and reliability. However, generating effective test cases manually is time-consuming, prompting interest in unit testing research. Recently, Large Language Models (LLMs) have shown potential in various unit testing tasks, including test generation, assertion generation, and test evolution, but existing studies are limited in scope and lack a systematic evaluation of the effectiveness of LLMs. To bridge this gap, we present a large-scale empirical study on fine-tuning LLMs for unit testing. Our study involves three unit testing tasks, five benchmarks, eight evaluation metrics, and 37 popular LLMs across various architectures and sizes, consuming over 3,000 NVIDIA A100 GPU hours. We focus on three key research questions: (1) the performance of LLMs compared to state-of-the-art methods, (2) the impact of different factors on LLM performance, and (3) the effectiveness of fine-tuning versus prompt engineering. Our findings reveal that LLMs outperform existing state-of-the-art approaches on all three unit testing tasks across nearly all metrics, highlighting the potential of fine-tuning LLMs in unit testing tasks. Furthermore, large-scale, decoder-only models achieve the best results across tasks, while encoder-decoder models perform better under the same parameter scale. Additionally, the comparison of the performance between fine-tuning and prompt engineering approaches reveals the considerable potential capability of the prompt engineering approach in unit testing tasks. We then discuss the concerned issues on the test generation task, including data leakage issues, bug detection capabilities, and metrics comparisons. Finally, we further pinpoint carious practical guidelines for LLM-based approaches to unit testing tasks in the near future. ","This large-scale study fine-tunes 37 Large Language Models for unit testing, outperforming state-of-the-art methods on three tasks across five benchmarks, highlighting the potential of fine-tuning LLMs in unit testing, with decoder-only models achieving best results."
"A System for Automated Unit Test Generation Using Large Language Models and Assessment of Generated Test Suites","https://scispace.com/paper/a-system-for-automated-unit-test-generation-using-large-7igz2lvg7lv4","2024","Journal Article","arXiv.org","Andrea Lops
Fedelucio Narducci
Azzurra Ragone
Michelantonio Trizio
Claudio Bartolini","10.48550/arxiv.2408.07846","https://scispace.compdf/a-system-for-automated-unit-test-generation-using-large-7igz2lvg7lv4.pdf","Unit tests represent the most basic level of testing within the software testing lifecycle and are crucial to ensuring software correctness. Designing and creating unit tests is a costly and labor-intensive process that is ripe for automation. Recently, Large Language Models (LLMs) have been applied to various aspects of software development, including unit test generation. Although several empirical studies evaluating LLMs' capabilities in test code generation exist, they primarily focus on simple scenarios, such as the straightforward generation of unit tests for individual methods. These evaluations often involve independent and small-scale test units, providing a limited view of LLMs' performance in real-world software development scenarios. Moreover, previous studies do not approach the problem at a suitable scale for real-life applications. Generated unit tests are often evaluated via manual integration into the original projects, a process that limits the number of tests executed and reduces overall efficiency. To address these gaps, we have developed an approach for generating and evaluating more real-life complexity test suites. Our approach focuses on class-level test code generation and automates the entire process from test generation to test assessment. In this work, we present AgoneTest: an automated system for generating test suites for Java projects and a comprehensive and principled methodology for evaluating the generated test suites. Starting from a state-of-the-art dataset (i.e., Methods2Test), we built a new dataset for comparing human-written tests with those generated by LLMs. Our key contributions include a scalable automated software system, a new dataset, and a detailed methodology for evaluating test quality.","This study presents AgoneTest, an automated system for generating and evaluating test suites for Java projects using Large Language Models, addressing limitations in previous studies by focusing on class-level test code generation and a comprehensive evaluation methodology."
"Automated Software Testing Using Generative Ai And Large Language Models","https://scispace.com/paper/automated-software-testing-using-generative-ai-and-large-fxncp9qenyth","2025","Journal Article","International Journal For Multidisciplinary Research","Kamalraj Subramaniam
Dr.R. Raja Prabu
B. GOMATHI NAYAGAM -
L. Anitha","10.36948/ijfmr.2025.v07i04.52575","","Automated software testing is a cornerstone of modern software engineering, yet traditional approaches struggle to keep pace with the complexity and rapid evolution of contemporary applications. This paper investigates the integration of generative artificial intelligence (AI) and large language models (LLMs) into automated software testing workflows. We review the state of the art in AI-driven test case generation, test script maintenance, and defect prediction, highlighting how generative models can analyze source code, requirements, and user behavior to produce comprehensive and adaptive test suites. Our study synthesizes recent research and industry case studies, demonstrating that generative AI and LLMs significantly enhance test coverage, reduce manual effort, and accelerate release cycles. However, challenges remain in model interpretability, data quality, and resource requirements. We discuss these limitations and propose future research directions, including explainable AI for testing and domain-specific model adaptation. The findings indicate that the synergy between human expertise and intelligent automation is essential for ensuring software reliability in increasingly complex environments. This work provides a comprehensive overview for researchers and practitioners seeking to leverage generative AI and LLMs in software testing ","This study integrates generative AI and large language models into automated software testing, enhancing test coverage, reducing manual effort, and accelerating release cycles, but highlights challenges in model interpretability, data quality, and resource requirements."
"ChatGPT vs SBST: A Comparative Assessment of Unit Test Suite Generation","https://scispace.com/paper/chatgpt-vs-sbst-a-comparative-assessment-of-unit-test-suite-7qcwsnq196","2024","Journal Article","IEEE Transactions on Software Engineering","Yutian Tang
Zhijie Liu
Zhichao Zhou
Xiapu Luo","10.1109/tse.2024.3382365","","Recent advancements in large language models (LLMs) have demonstrated exceptional success in a wide range of general domain tasks, such as question answering and following instructions. Moreover, LLMs have shown potential in various software engineering applications. In this study, we present a systematic comparison of test suites generated by the ChatGPT LLM and the state-of-the-art SBST tool EvoSuite. Our comparison is based on several critical factors, including correctness, readability, code coverage, and bug detection capability. By highlighting the strengths and weaknesses of LLMs (specifically ChatGPT) in generating unit test cases compared to EvoSuite, this work provides valuable insights into the performance of LLMs in solving software engineering problems. Overall, our findings underscore the potential of LLMs in software engineering and pave the way for further research in this area. ","ChatGPT and EvoSuite comparison for unit test suite generation reveals strengths and weaknesses of LLMs in software engineering."
"Exploring the Effectiveness of Large Language Models in Generating Unit
  Tests","https://scispace.com/paper/exploring-the-effectiveness-of-large-language-models-in-wxrrww08","2023","Posted Content","","","10.48550/arxiv.2305.00418","http://arxiv.org/pdf/2305.00418","A code generation model generates code by taking a prompt from a code comment, existing code, or a combination of both. Although code generation models (e.g., GitHub Copilot) are increasingly being adopted in practice, it is unclear whether they can successfully be used for unit test generation without fine-tuning. To fill this gap, we investigated how well three generative models (CodeGen, Codex, and GPT-3.5) can generate test cases. We used two benchmarks (HumanEval and Evosuite SF110) to investigate the context generation's effect in the unit test generation process. We evaluated the models based on compilation rates, test correctness, coverage, and test smells. We found that the Codex model achieved above 80% coverage for the HumanEval dataset, but no model had more than 2% coverage for the EvoSuite SF110 benchmark. The generated tests also suffered from test smells, such as Duplicated Asserts and Empty Tests. ","CodeGen, Codex, and GPT-3.5 as mentioned in this paper were used to generate test cases for the HumanEval and Evosuite SF110 benchmark sets, respectively."
"ChatGPT vs SBST: A Comparative Assessment of Unit Test Suite Generation","https://scispace.com/paper/chatgpt-vs-sbst-a-comparative-assessment-of-unit-test-suite-3rajof5h","2023","Journal Article","arXiv.org","Yutian Tang
Zhichao Zhou
Xiapu Luo","10.48550/arXiv.2307.00588","https://scispace.compdf/chatgpt-vs-sbst-a-comparative-assessment-of-unit-test-suite-3rajof5h.pdf","Recent advancements in large language models (LLMs) have demonstrated exceptional success in a wide range of general domain tasks, such as question answering and following instructions. Moreover, LLMs have shown potential in various software engineering applications. In this study, we present a systematic comparison of test suites generated by the ChatGPT LLM and the state-of-the-art SBST tool EvoSuite. Our comparison is based on several critical factors, including correctness, readability, code coverage, and bug detection capability. By highlighting the strengths and weaknesses of LLMs (specifically ChatGPT) in generating unit test cases compared to EvoSuite, this work provides valuable insights into the performance of LLMs in solving software engineering problems. Overall, our findings underscore the potential of LLMs in software engineering and pave the way for further research in this area.","In this article , the authors present a comparison of test suites generated by the ChatGPT LLM and the state-of-the-art SBST tool EvoSuite."
"ChatGPT vs SBST: A Comparative Assessment of Unit Test Suite Generation","https://scispace.com/paper/chatgpt-vs-sbst-a-comparative-assessment-of-unit-test-suite-2v6vqhaj","2023","Posted Content","","","10.48550/arxiv.2307.00588","https://scispace.com/pdf/chatgpt-vs-sbst-a-comparative-assessment-of-unit-test-suite-2v6vqhaj.pdf","Recent advancements in large language models (LLMs) have demonstrated exceptional success in a wide range of general domain tasks, such as question answering and following instructions. Moreover, LLMs have shown potential in various software engineering applications. In this study, we present a systematic comparison of test suites generated by the ChatGPT LLM and the state-of-the-art SBST tool EvoSuite. Our comparison is based on several critical factors, including correctness, readability, code coverage, and bug detection capability. By highlighting the strengths and weaknesses of LLMs (specifically ChatGPT) in generating unit test cases compared to EvoSuite, this work provides valuable insights into the performance of LLMs in solving software engineering problems. Overall, our findings underscore the potential of LLMs in software engineering and pave the way for further research in this area. ","In this article , the authors present a comparison of test suites generated by the ChatGPT LLM and the state-of-the-art SBST tool EvoSuite."
"Personas with Attitudes: Controlling LLMs for Diverse Data Annotation","https://scispace.com/paper/personas-with-attitudes-controlling-llms-for-diverse-data-67953h5hudr2","2024","Journal Article","","Leon Fröhling
Gianluca Demartini
Dennis Assenmacher","10.48550/arxiv.2410.11745","https://scispace.compdf/personas-with-attitudes-controlling-llms-for-diverse-data-67953h5hudr2.pdf","We present a novel approach for enhancing diversity and control in data annotation tasks by personalizing large language models (LLMs). We investigate the impact of injecting diverse persona descriptions into LLM prompts across two studies, exploring whether personas increase annotation diversity and whether the impacts of individual personas on the resulting annotations are consistent and controllable. Our results show that persona-prompted LLMs produce more diverse annotations than LLMs prompted without personas and that these effects are both controllable and repeatable, making our approach a suitable tool for improving data annotation in subjective NLP tasks like toxicity detection. ","Researchers introduce ""personas with attitudes"" to enhance diversity and control in data annotation tasks, injecting persona descriptions into LLM prompts, resulting in more diverse annotations that are controllable and repeatable, suitable for subjective NLP tasks like toxicity detection."
"Personality-Guided Code Generation Using Large Language Models","https://scispace.com/paper/personality-guided-code-generation-using-large-language-4p6fqlx89bxm","2024","Journal Article","","Yin Biao Guo
Zhenpeng Chen
Jie M. Zhang
Yang Liu
Wei Ma","10.48550/arxiv.2411.00006","https://scispace.compdf/personality-guided-code-generation-using-large-language-4p6fqlx89bxm.pdf","Code generation, the automatic creation of source code from natural language descriptions, has garnered significant attention due to its potential to streamline software development. Inspired by research that links task-personality alignment with improved development outcomes, we conduct an empirical study on personality-guided code generation using large language models (LLMs). Specifically, we investigate how emulating personality traits appropriate to the coding tasks affects LLM performance. We extensively evaluate this approach using seven widely adopted LLMs across four representative datasets. Our results show that personality guidance significantly enhances code generation accuracy, with improved pass rates in 23 out of 28 LLM-dataset combinations. Notably, in 11 cases, the improvement exceeds 5%, and in 5 instances, it surpasses 10%, with the highest gain reaching 12.9%. Additionally, personality guidance can be easily integrated with other prompting strategies to further boost performance. ","This study investigates personality-guided code generation using large language models, finding that emulating personality traits improves accuracy in 23 out of 28 LLM-dataset combinations, with gains exceeding 5% in 11 cases and 10% in 5 instances."
"AgentCoder: Multi-Agent-based Code Generation with Iterative Testing and Optimisation","https://scispace.com/paper/agentcoder-multi-agent-based-code-generation-with-iterative-558wka9wmg","2023","Journal Article","arXiv.org","Dong Huang
Qi Bu
Jie M. Zhang
Michael Luck
Heming Cui","10.48550/arxiv.2312.13010","","The advancement of natural language processing (NLP) has been significantly boosted by the development of transformer-based large language models (LLMs). These models have revolutionized NLP tasks, particularly in code generation, aiding developers in creating software with enhanced efficiency. Despite their advancements, challenges in balancing code snippet generation with effective test case generation and execution persist. To address these issues, this paper introduces Multi-Agent Assistant Code Generation (AgentCoder), a novel solution comprising a multi-agent framework with specialized agents: the programmer agent, the test designer agent, and the test executor agent. During the coding procedure, the programmer agent will focus on the code generation and refinement based on the test executor agent's feedback. The test designer agent will generate test cases for the generated code, and the test executor agent will run the code with the test cases and write the feedback to the programmer. This collaborative system ensures robust code generation, surpassing the limitations of single-agent models and traditional methodologies. Our extensive experiments on 9 code generation models and 12 enhancement approaches showcase AgentCoder's superior performance over existing code generation models and prompt engineering techniques across various benchmarks. For example, AgentCoder achieves 77.4% and 89.1% pass@1 in HumanEval-ET and MBPP-ET with GPT-3.5, while SOTA baselines obtain only 69.5% and 63.0%.","This paper introduces Multi-Agent Assistant Code Generation (AgentCoder), a novel solution comprising a multi-agent framework with specialized agents: the programmer agent, the test designer agent, and the test executor agent that ensures robust code generation, surpassing the limitations of single-agent models and traditional methodologies"
"Testing AI Large Language Models: Challenges, Innovations, and Future Directions","https://scispace.com/paper/testing-ai-large-language-models-challenges-innovations-and-wocl55gfjgol","2025","Journal Article","Journal of computer science and technology studies","P. Sunilkumar","10.32996/jcsts.2025.7.7.71","","The rapid proliferation of Large Language Models across critical sectors has exposed fundamental inadequacies in traditional software testing paradigms when applied to probabilistic, context-dependent AI systems. Contemporary evaluation challenges encompass non-deterministic behavior, systematic bias amplification, adversarial vulnerabilities, and interpretability deficits that render conventional testing approaches insufficient for ensuring reliability, fairness, and safety in real-world deployments. Current testing methodologies have evolved to incorporate comprehensive benchmarking frameworks, adversarial evaluation techniques, human-centered assessment protocols, and automated validation mechanisms that address the multifaceted nature of language model behavior. Emerging innovations include synthetic data generation for comprehensive edge-case testing, regulatory compliance frameworks establishing mandatory safety standards, and Constitutional AI approaches that integrate ethical principles directly into model training and evaluation processes. Industry case studies demonstrate measurable improvements in safety metrics through the systematic implementation of multi-dimensional evaluation approaches. However, significant challenges remain in scaling these methodologies to increasingly capable systems deployed across diverse application domains. The evolution of LLM testing demands interdisciplinary collaboration combining machine learning expertise, cybersecurity knowledge, and ethical considerations to develop robust evaluation frameworks that can ensure AI system reliability and societal benefit. ","Traditional software testing paradigms are insufficient for Large Language Models due to non-deterministic behavior, bias amplification, and interpretability deficits. Emerging innovations address these challenges with comprehensive benchmarking, adversarial evaluation, and Constitutional AI approaches."
"Unveiling the Potential of Massive Language Models in Software Engineering","https://scispace.com/paper/unveiling-the-potential-of-massive-language-models-in-5mic7ygci1rz","2025","Journal Article","","Mitali Chugh","10.1002/9781394287499.ch15","","Large language models, like GPT-3.5, have brought about a fully innovative phase in software engineering with various potential challenges and transformative implications. This book chapter evaluates the intricate scenario of using these advanced language models, revealing budding applications tackling related issues, and understanding the substantial inferences for the software engineering ecosystem. At inception, the chapter explores the abilities of large language models, highlighting their abilities in natural language generation. It centers on how these models can generate documentation, improve code, and possibly facilitate debugging. On the contrary, with some technological progression, the chapter distinguishes the core threats and challenges associated with deploying large language models in software engineering. It precisely investigates concerns such as language model bias, the ethical implications of automating some software development processes, and the likelihood of unexpected effects. The chapter strives to deliver an actual evaluation of these challenges to present an in-depth outline of the ethical application of large language models in software engineering. The chapter addresses potential risks and presents strategies and best practices to minimize biases, ensuring that ethical considerations are adequately considered while developing models, and setting up open frameworks for accountability. In addition, it discusses the importance of ongoing research and collaboration with industry, regulatory bodies, and academics to enhance the ethical standards governing the implementation of these powerful language models. After that, the focus of the chapter shifts to the broader effects of incorporating large language models into software engineering. It examines how these methods may influence how software developers collaborate, promote knowledge transfer, and offer a greater number of individuals access to cutting-edge programming tools. The chapter also explores the implications for common software engineering professions, speculating on how the landscape might change as more AI-driven language models are integrated. The chapter concludes with an examination of the prospective direction of large language models in software engineering to offer an in-depth comprehension. Exploring recent advances, probable findings, and avenues for further study highlights the need for the software development community to adopt an adaptable and innovative approach. ","This book chapter evaluates the potential of massive language models in software engineering, exploring their applications, challenges, and implications, including bias, ethics, and collaboration, to provide a comprehensive understanding of their transformative impact on the software development ecosystem."
"Leveraging Large Language Models for Enhancing the Understandability of Generated Unit Tests","https://scispace.com/paper/leveraging-large-language-models-for-enhancing-the-7msh3jvut394","2024","Journal Article","arXiv.org","Amirhossein Deljouyi
Roham Koohestani
Maliheh Izadi
Andy Zaidman","10.48550/arxiv.2408.11710","","Automated unit test generators, particularly search-based software testing tools like EvoSuite, are capable of generating tests with high coverage. Although these generators alleviate the burden of writing unit tests, they often pose challenges for software engineers in terms of understanding the generated tests. To address this, we introduce UTGen, which combines search-based software testing and large language models to enhance the understandability of automatically generated test cases. We achieve this enhancement through contextualizing test data, improving identifier naming, and adding descriptive comments. Through a controlled experiment with 32 participants from both academia and industry, we investigate how the understandability of unit tests affects a software engineer's ability to perform bug-fixing tasks. We selected bug-fixing to simulate a real-world scenario that emphasizes the importance of understandable test cases. We observe that participants working on assignments with UTGen test cases fix up to 33% more bugs and use up to 20% less time when compared to baseline test cases. From the post-test questionnaire, we gathered that participants found that enhanced test names, test data, and variable names improved their bug-fixing process.","Researchers introduce UTGen, a tool combining search-based testing and large language models, to enhance unit test understandability. UTGen improves test data contextualization, naming, and comments, leading to 33% more bugs fixed and 20% less time spent by software engineers."
"A Large-Scale Empirical Study on Fine-Tuning Large Language Models for Unit Testing","https://scispace.com/paper/a-large-scale-empirical-study-on-fine-tuning-large-language-8amx827vjlav","2025","Journal Article","Proceedings of the ACM on software engineering.","Ye Shang
Quanjun Zhang
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen","10.1145/3728951","https://scispace.compdf/a-large-scale-empirical-study-on-fine-tuning-large-language-8amx827vjlav.pdf","Unit testing plays a pivotal role in software development, improving software quality and reliability. However, generating effective test cases manually is time-consuming, prompting interest in unit testing research. Recently, Large Language Models (LLMs) have shown potential in various unit testing tasks, including test generation, assertion generation, and test evolution, but existing studies are limited in scope and lack a systematic evaluation of the effectiveness of LLMs. To bridge this gap, we present a large-scale empirical study on fine-tuning LLMs for unit testing. Our study involves three unit testing tasks, five benchmarks, eight evaluation metrics, and 37 popular LLMs across various architectures and sizes, consuming over 3,000 NVIDIA A100 GPU hours. We focus on three key research questions: (1) the performance of LLMs compared to state-of-the-art methods, (2) the impact of different factors on LLM performance, and (3) the effectiveness of fine-tuning versus prompt engineering. Our findings reveal that LLMs outperform existing state-of-the-art approaches on all three unit testing tasks across nearly all metrics, highlighting the potential of fine-tuning LLMs in unit testing tasks. Furthermore, large-scale, decoder-only models achieve the best results across tasks, while encoder-decoder models perform better under the same parameter scale. Additionally, the comparison of the performance between fine-tuning and prompt engineering approaches reveals the considerable potential capability of the prompt engineering approach in unit testing tasks. We then discuss the concerned issues on the test generation task, including data leakage issues, bug detection capabilities, and metrics comparisons. Finally, we further pinpoint carious practical guidelines for LLM-based approaches to unit testing tasks in the near future. Overall, our work demonstrates the promising future of fine-tuning LLMs on unit testing tasks and reduces the manual efforts of unit testing experts in practical scenarios. ","This large-scale study fine-tunes 37 Large Language Models for unit testing, outperforming state-of-the-art methods on three tasks across five benchmarks, highlighting the potential of fine-tuning LLMs in unit testing, with decoder-only models achieving best results."
"Generative AI to Generate Test Data Generators","https://scispace.com/paper/generative-ai-to-generate-test-data-generators-5e01z7sx2n","2024","Journal Article","arXiv.org","Benoit Baudry
Khashayar Etemadi
Sen Fang
Yogya Gamage
Yi Liu
Yuxin Liu
Martin Monperrus
Javier Ron
Andr'e Silva
Deepika Tiwari","10.48550/arxiv.2401.17626","https://scispace.compdf/generative-ai-to-generate-test-data-generators-5e01z7sx2n.pdf","Generating fake data is an essential dimension of modern software testing, as demonstrated by the number and significance of data faking libraries. Yet, developers of faking libraries cannot keep up with the wide range of data to be generated for different natural languages and domains. In this paper, we assess the ability of generative AI for generating test data in different domains. We design three types of prompts for Large Language Models (LLMs), which perform test data generation tasks at different levels of integrability: 1) raw test data generation, 2) synthesizing programs in a specific language that generate useful test data, and 3) producing programs that use state-of-the-art faker libraries. We evaluate our approach by prompting LLMs to generate test data for 11 domains. The results show that LLMs can successfully generate realistic test data generators in a wide range of domains at all three levels of integrability.","The results show that LLMs can successfully generate realistic test data generators in a wide range of domains at all three levels of integrability."
"Exploring the Use of GenAI in Automating Software Testing","https://scispace.com/paper/exploring-the-use-of-genai-in-automating-software-testing-do715n7lksaa","2025","Journal Article","","Khadija Almohsen
Fawzi Albalooshi
Jafla Al Ammari","10.1109/icmi65310.2025.11139839","","Software testing is an important step in software development as it ensures the reliability, functionality, and performance of developed software. However, manual testing approaches are often labor-intensive, time-consuming, and prone to human error. Automating this phase offers significant benefits, making it a key area of interest for researchers. This study aims to explore the adoption of generative AI (GenAI) technologies in automating software testing and provides a thorough review of recent advancements. This research work includes a comparative analysis of existing studies, revealing a predominant focus on Large Language Model (LLM)-driven solutions for generating the test cases, with notable applications in unit testing and integration testing. Evaluation metrics such as test coverage, efficiency, and relevance are frequently used to assess the effectiveness of these approaches. Furthermore, the review identifies critical limitations in current GenAI-based solutions and suggests potential directions for future work. This work offers a timely contribution to the software engineering community, laying the groundwork for more advanced research work in the domain.","This study explores GenAI adoption in automating software testing, reviewing recent advancements and existing studies, highlighting LLM-driven solutions for test case generation, and identifying limitations and future directions for the software engineering community."
"Effective test generation using pre-trained Large Language Models and mutation testing","https://scispace.com/paper/effective-test-generation-using-pre-trained-large-language-3rjom5g4c0","2024","Journal Article","Information & Software Technology","Arghavan Moradi Dakhel
Amin Nikanjam
Vahid Majdinasab
Foutse Khomh
Michel C. Desmarais","10.1016/j.infsof.2024.107468","","One of the critical phases in the software development life cycle is software testing. Testing helps with identifying potential bugs and reducing maintenance costs. The goal of automated test generation tools is to ease the development of tests by suggesting efficient bug-revealing tests. Recently, researchers have leveraged Large Language Models (LLMs) of code to generate unit tests. While the code coverage of generated tests was usually assessed, the literature has acknowledged that the coverage is weakly correlated with the efficiency of tests in bug detection. To improve over this limitation, in this paper, we introduce MuTAP (Mutation Test case generation using Augmented Prompt) for improving the effectiveness of test cases generated by LLMs in terms of revealing bugs by leveraging mutation testing. Our goal is achieved by augmenting prompts with surviving mutants, as those mutants highlight the limitations of test cases in detecting bugs. MuTAP is capable of generating effective test cases in the absence of natural language descriptions of the Program Under Test (PUTs). We employ different LLMs within MuTAP and evaluate their performance on different benchmarks. Our results show that our proposed method is able to detect up to 28% more faulty human-written code snippets. Among these, 17% remained undetected by both the current state-of-the-art fully-automated test generation tool (i.e., Pynguin) and zero-shot/few-shot learning approaches on LLMs. Furthermore, MuTAP achieves a Mutation Score (MS) of 93.57% on synthetic buggy code, outperforming all other approaches in our evaluation. Our findings suggest that although LLMs can serve as a useful tool to generate test cases, they require specific post-processing steps to enhance the effectiveness of the generated test cases which may suffer from syntactic or functional errors and may be ineffective in detecting certain types of bugs and testing corner cases in PUTs. ","MuTAP improves the effectiveness of test cases generated by LLMs by leveraging mutation testing. It generates effective test cases in the absence of natural language descriptions of the PUTs. MuTAP achieves a Mutation Score (MS) of 93.57% on synthetic buggy code, outperforming all other approaches in the evaluation."
"Leveraging Large Language Models for Python Unit Test","https://scispace.com/paper/leveraging-large-language-models-for-python-unit-test-5a38o3xksj91","2024","Journal Article","","Medlen Jiri
Bari Emese
Patrick Medlen","10.1109/aitest62860.2024.00020","","Generative Artificial Intelligence is becoming an integral and enduring part of our lives, growing more powerful with each passing day. This paper explores Large Language Models and their application in text generation, specifically examining their potential to assist software quality assurance engineers in their daily tasks. Our focus is on the generation of unit tests as a critical component of software development. The research question is simple: Can Generative AI generate comprehensive unit tests? We started with Python and a very simple use case, and if Gen AI is successful, we will continue with complex tasks. Current literature focuses on success, but we are interested in failures as well. How many test cases are missing?","This paper investigates the application of Large Language Models in generating Python unit tests, exploring their potential to assist software quality assurance engineers and examining the effectiveness and limitations of Generative AI in this context."
